AGE,EDCL,MARRIED,KIDS,OCCAT1,INCOME,NETWORTH,tolerancia_risco,RISK
50,4,1,0,1,629090.68136,2928000.0,0.6492890995260664,2
50,4,1,0,1,651789.82966,2794100.0,0.7299875570302778,2
50,4,1,0,1,642061.62325,2787100.0,0.7242693773824651,2
70,3,1,0,2,30265.531062,347405.0,0.0,4
70,3,1,0,2,30265.531062,332405.0,0.0,4
70,3,1,0,2,30265.531062,324305.0,0.0,4
70,3,1,0,2,29184.619238,331405.0,0.0,4
70,3,1,0,2,30265.531062,339405.0,0.0,4
41,3,1,0,1,32427.354709,-76950.0,0.0,4
41,3,1,0,1,32427.354709,-75600.0,0.0,4
41,3,1,0,1,32427.354709,-76450.0,0.0,4
41,3,1,0,1,32427.354709,-76100.0,0.0,4
41,3,1,0,1,32427.354709,-72900.0,0.0,4
51,4,1,1,1,324273.54709,480100.0,0.0,4
51,4,1,1,1,324273.54709,437100.0,0.0,4
51,4,1,1,1,324273.54709,554100.0,0.0,4
51,4,1,1,1,324273.54709,481100.0,0.0,4
51,4,1,1,1,324273.54709,492100.0,0.0,4
49,3,2,2,1,44317.38477,23160.0,0.0,4
49,3,2,2,1,46479.208417,22170.0,0.0,4
49,3,2,2,1,47560.12024,22970.0,0.0,4
49,3,2,2,1,44317.38477,22150.0,0.0,4
49,3,2,2,1,44317.38477,23150.0,0.0,4
47,2,1,2,1,94039.328657,15530.0,0.0,4
47,2,1,2,1,94039.328657,16060.0,0.0,4
47,2,1,2,1,92958.416834,16660.0,0.0,4
47,2,1,2,1,94039.328657,16460.0,0.0,4
47,2,1,2,1,92958.416834,15800.0,0.0,4
52,2,1,2,1,193483.21643,425590.0,0.0,4
52,2,1,2,1,191321.39279,665270.0,0.0,4
52,2,1,2,1,218344.18838,425560.0,0.0,4
52,2,1,2,1,153489.47896,459440.0,0.0,4
52,2,1,2,1,198887.77555,445540.0,0.0,4
53,4,1,2,1,205373.24649,845300.0,0.0,4
53,4,1,2,1,205373.24649,615400.0,0.0,4
53,4,1,2,1,205373.24649,627300.0,0.0,4
53,4,1,2,1,205373.24649,694100.0,0.0,4
53,4,1,2,1,205373.24649,852500.0,0.0,4
77,4,1,0,3,1002437.6253,26294300.0,0.6976950691986655,2
77,4,1,0,3,1002437.6253,26298200.0,0.6975667603097196,2
77,4,1,0,3,1002437.6253,26296300.0,0.6976065752590657,2
77,4,1,0,3,1002437.6253,26299800.0,0.697540219534931,2
77,4,1,0,3,1002437.6253,26304300.0,0.6972970231756174,2
58,4,1,3,2,496138.52705,3466000.0,0.34334763948497854,3
58,4,1,3,2,473439.37876,3466000.0,0.34334763948497854,3
58,4,1,3,2,458306.61323,3466000.0,0.34334763948497854,3
58,4,1,3,2,457225.7014,3466000.0,0.34334763948497854,3
58,4,1,3,2,475601.2024,3466000.0,0.34334763948497854,3
52,3,1,0,1,94039.328657,1078500.0,0.27303754266211605,3
52,3,1,0,1,83230.210421,1073500.0,0.2807017543859649,3
52,3,1,0,1,84311.122244,1075500.0,0.2787456445993031,3
52,3,1,0,1,112414.82966,1084500.0,0.26229508196721313,3
52,3,1,0,1,94039.328657,1074500.0,0.2787456445993031,3
76,4,1,0,2,4539829.6593,135775000.0,0.6435988482879615,2
76,4,1,0,2,4431738.477,135138000.0,0.6427795691230079,2
76,4,1,0,2,3350826.6533,119607000.0,0.7348697588844776,2
76,4,1,0,2,3480536.0721,134797000.0,0.6418776460269536,2
76,4,1,0,2,3664291.0822,129020000.0,0.6682505629332813,2
40,4,1,3,1,5523459.4188,12156000.0,0.8405797101449275,1
40,4,1,3,1,5577505.01,12156000.0,0.8405797101449275,1
40,4,1,3,1,5469413.8277,12156000.0,0.8405797101449275,1
40,4,1,3,1,5469413.8277,12156000.0,0.8405797101449275,1
40,4,1,3,1,5469413.8277,12157000.0,0.8405797101449275,1
81,4,1,0,3,646385.27054,12771080.0,0.9624101233126777,1
81,4,1,0,3,666922.59519,12770080.0,0.9624101233126777,1
81,4,1,0,3,656113.47695,12771080.0,0.9624101233126777,1
81,4,1,0,3,647466.18236,12771080.0,0.9624101233126777,1
81,4,1,0,3,635576.1523,12770080.0,0.9624101233126777,1
56,4,1,0,1,75123.371743,697700.0,0.0,4
56,4,1,0,1,75123.371743,698700.0,0.0,4
56,4,1,0,1,75123.371743,698700.0,0.0,4
56,4,1,0,1,75123.371743,697700.0,0.0,4
56,4,1,0,1,75123.371743,698700.0,0.0,4
48,3,1,3,2,92958.416834,1343700.0,0.0,4
48,3,1,3,2,91877.50501,1307700.0,0.0,4
48,3,1,3,2,92958.416834,1353700.0,0.0,4
48,3,1,3,2,92958.416834,1336700.0,0.0,4
48,3,1,3,2,92958.416834,1316700.0,0.0,4
30,4,2,0,1,63773.797595,74950.0,0.0,4
30,4,2,0,1,63773.797595,74950.0,0.0,4
30,4,2,0,1,63773.797595,74950.0,0.0,4
30,4,2,0,1,62692.885772,74950.0,0.0,4
30,4,2,0,1,62692.885772,74950.0,0.0,4
47,3,1,0,1,80960.295591,134200.0,0.0,4
47,3,1,0,1,80960.295591,129720.0,0.0,4
47,3,1,0,1,80960.295591,130200.0,0.0,4
47,3,1,0,1,79879.383768,126600.0,0.0,4
47,3,1,0,1,80960.295591,127450.0,0.0,4
62,3,1,0,1,98362.975952,386300.0,0.0,4
62,3,1,0,1,99443.887776,385530.0,0.0,4
62,3,1,0,1,99443.887776,385700.0,0.0,4
62,3,1,0,1,99443.887776,377500.0,0.0,4
62,3,1,0,1,99443.887776,367900.0,0.0,4
65,4,1,0,2,6172006.513,27652000.0,0.9480172366770305,1
65,4,1,0,2,6204433.8677,25146000.0,0.9404426054792803,1
65,4,1,0,2,6193624.7495,25359000.0,0.9386733416770964,1
65,4,1,0,2,6204433.8677,25256000.0,0.9374609130706691,1
65,4,1,0,2,6226052.1042,29212000.0,0.9496911787995566,1
24,4,1,0,1,37831.913828,590.0,0.0,4
24,4,1,0,1,36751.002004,130.0,0.0,4
24,4,1,0,1,36751.002004,1210.0,0.0,4
24,4,1,0,1,36751.002004,500.0,0.0,4
24,4,1,0,1,36751.002004,6610.0,0.0,4
48,4,1,3,1,10625363.226,67735500.0,0.9755964930927175,1
48,4,1,3,1,10690217.936,65324700.0,0.9757173945023004,1
48,4,1,3,1,10787500.0,67237400.0,0.9728048874835599,1
48,4,1,3,1,10701027.054,64000240.0,0.9750956465667356,1
48,4,1,3,1,10657790.581,66171530.0,0.9730593239507006,1
66,2,2,0,3,17294.589178,72380.0,0.0,4
66,2,2,0,3,17294.589178,72380.0,0.0,4
66,2,2,0,3,17294.589178,73300.0,0.0,4
66,2,2,0,3,17294.589178,75900.0,0.0,4
66,2,2,0,3,17294.589178,72600.0,0.0,4
39,4,2,0,1,115657.56513,252500.0,0.6407185628742516,2
39,4,2,0,1,116738.47695,253500.0,0.6369047619047619,2
39,4,2,0,1,115657.56513,252500.0,0.6407185628742516,2
39,4,2,0,1,116738.47695,251500.0,0.6445783132530121,2
39,4,2,0,1,116738.47695,252500.0,0.6407185628742516,2
42,3,2,3,1,32427.354709,-4400.0,0.0,4
42,3,2,3,1,33508.266533,-6200.0,0.0,4
42,3,2,3,1,32427.354709,-4470.0,0.0,4
42,3,2,3,1,33508.266533,-5180.0,0.0,4
42,3,2,3,1,33508.266533,-5200.0,0.0,4
31,3,1,1,1,37831.913828,-4600.0,0.0,4
31,3,1,1,1,37831.913828,-3600.0,0.0,4
31,3,1,1,1,37831.913828,-4500.0,0.0,4
31,3,1,1,1,37831.913828,-3500.0,0.0,4
31,3,1,1,1,37831.913828,-3500.0,0.0,4
74,1,2,1,3,52964.679359,293350.0,0.0,4
74,1,2,1,3,52964.679359,300350.0,0.0,4
74,1,2,1,3,52964.679359,253350.0,0.0,4
74,1,2,1,3,52964.679359,292350.0,0.0,4
74,1,2,1,3,52964.679359,393350.0,0.0,4
84,1,2,0,3,16213.677355,63101.0,0.0,4
84,1,2,0,3,16213.677355,63201.0,0.0,4
84,1,2,0,3,16213.677355,63151.0,0.0,4
84,1,2,0,3,16213.677355,63101.0,0.0,4
84,1,2,0,3,16213.677355,63151.0,0.0,4
37,4,1,0,1,88634.769539,168700.0,0.0,4
37,4,1,0,1,100524.7996,155800.0,0.0,4
37,4,1,0,1,99443.887776,299500.0,0.0,4
37,4,1,0,1,82149.298597,179000.0,0.0,4
37,4,1,0,1,86472.945892,230700.0,0.0,4
52,4,2,0,1,100524.7996,40000.0,0.8018867924528302,1
52,4,2,0,1,107010.27054,254800.0,0.8235294117647058,1
52,4,2,0,1,91877.50501,95900.0,0.837696335078534,1
52,4,2,0,1,91877.50501,203900.0,0.8658008658008658,1
52,4,2,0,1,101605.71142,100700.0,0.738255033557047,2
52,4,1,2,1,2118587.1743,18330200.0,0.8467556373676944,1
52,4,1,2,1,2064541.5832,18340200.0,0.8467556373676944,1
52,4,1,2,1,2129396.2926,18488200.0,0.8467556373676944,1
52,4,1,2,1,2378006.012,18270200.0,0.8467556373676944,1
52,4,1,2,1,2064541.5832,18441200.0,0.8467556373676944,1
75,3,2,0,3,68097.44489,250900.0,0.0,4
75,3,2,0,3,68097.44489,258900.0,0.0,4
75,3,2,0,3,68097.44489,250900.0,0.0,4
75,3,2,0,3,68097.44489,214900.0,0.0,4
75,3,2,0,3,67016.533066,205900.0,0.0,4
62,4,1,0,1,438850.2004,1556000.0,0.0,4
62,4,1,0,1,438850.2004,1556000.0,0.0,4
62,4,1,0,1,438850.2004,1556000.0,0.0,4
62,4,1,0,1,438850.2004,1604000.0,0.0,4
62,4,1,0,1,438850.2004,1556000.0,0.0,4
32,3,1,1,1,86472.945892,283300.0,0.7372400756143668,2
32,3,1,1,1,87553.857715,293300.0,0.8586762075134168,1
32,3,1,1,1,86472.945892,266900.0,0.8071278825995807,1
32,3,1,1,1,86472.945892,252600.0,0.7647058823529411,1
32,3,1,1,1,87553.857715,263100.0,0.8274231678486997,1
63,4,2,0,1,35670.09018,14340.0,0.0,4
63,4,2,0,1,35670.09018,15340.0,0.0,4
63,4,2,0,1,35670.09018,15340.0,0.0,4
63,4,2,0,1,35670.09018,14340.0,0.0,4
63,4,2,0,1,35670.09018,15340.0,0.0,4
64,3,1,0,2,562074.1483,34245300.0,0.0,4
64,3,1,0,2,553426.85371,34268000.0,0.0,4
64,3,1,0,2,567478.70741,34238200.0,0.0,4
64,3,1,0,2,543698.64729,34246000.0,0.0,4
64,3,1,0,2,567478.70741,34267000.0,0.0,4
79,2,1,0,3,12668286.573,249260000.0,0.991403790803115,1
79,2,1,0,3,11079346.192,495858000.0,0.9962755847067711,1
79,2,1,0,3,12657477.455,306671000.0,0.9929734076896066,1
79,2,1,0,3,12376440.381,424967000.0,0.9952861567885579,1
79,2,1,0,3,12657477.455,514736000.0,0.9963913983752861,1
50,4,1,2,1,995519.78958,8081500.0,0.9747420846673781,1
50,4,1,2,1,901480.46092,6505600.0,0.9684564947722842,1
50,4,1,2,1,1018218.9379,8718000.0,0.9655751469353484,1
50,4,1,2,1,673408.06613,7311600.0,0.9699730094466936,1
50,4,1,2,1,1019299.8497,7478000.0,0.9554455445544554,1
45,4,1,1,1,210777.80561,508500.0,0.0,4
45,4,1,1,1,210777.80561,507400.0,0.0,4
45,4,1,1,1,210777.80561,507500.0,0.0,4
45,4,1,1,1,210777.80561,507400.0,0.0,4
45,4,1,1,1,210777.80561,507500.0,0.0,4
52,1,1,3,3,30265.531062,56930.0,0.0,4
52,1,1,3,3,30265.531062,58225.0,0.0,4
52,1,1,3,3,29184.619238,61340.0,0.0,4
52,1,1,3,3,30265.531062,62210.0,0.0,4
52,1,1,3,3,30265.531062,60880.0,0.0,4
71,4,2,0,1,153489.47896,1477400.0,0.1258741258741259,4
71,4,2,0,1,152408.56713,1479400.0,0.1310344827586207,4
71,4,2,0,1,153489.47896,1477400.0,0.125,4
71,4,2,0,1,153489.47896,1479500.0,0.1310344827586207,4
71,4,2,0,1,153489.47896,1478400.0,0.13194444444444445,4
39,4,2,1,1,44317.38477,246900.0,0.0,4
39,4,2,1,1,42155.561122,348890.0,0.0,4
39,4,2,1,1,31346.442886,203900.0,0.0,4
39,4,2,1,1,39993.737475,272700.0,0.0,4
39,4,2,1,1,38912.825651,136400.0,0.0,4
47,2,1,1,1,43236.472946,93090.0,0.0,4
47,2,1,1,1,43236.472946,85000.0,0.0,4
47,2,1,1,1,43236.472946,93190.0,0.0,4
47,2,1,1,1,43236.472946,111200.0,0.0,4
47,2,1,1,1,43236.472946,94400.0,0.0,4
22,2,1,0,1,31346.442886,27110.0,0.0,4
22,2,1,0,1,31346.442886,26410.0,0.0,4
22,2,1,0,1,31346.442886,26310.0,0.0,4
22,2,1,0,1,31346.442886,26410.0,0.0,4
22,2,1,0,1,31346.442886,26210.0,0.0,4
53,4,2,0,3,551265.03006,4801000.0,0.9938382031405287,1
53,4,2,0,3,551265.03006,4801000.0,0.9938382031405287,1
53,4,2,0,3,551265.03006,4801000.0,0.9938382031405287,1
53,4,2,0,3,551265.03006,4800000.0,0.9938382031405287,1
53,4,2,0,3,551265.03006,4801000.0,0.9938382031405287,1
39,4,1,2,1,60531.062124,113440.0,0.9957679860592482,1
39,4,1,2,1,100524.7996,125260.0,0.99676052828308,1
39,4,1,2,1,28103.707415,120410.0,0.9986268880289602,1
39,4,1,2,1,39993.737475,131020.0,0.9997500624843789,1
39,4,1,2,1,52964.679359,123290.0,0.9997500624843789,1
68,1,1,0,3,27022.795591,50.0,0.0,4
68,1,1,0,3,27022.795591,50.0,0.0,4
68,1,1,0,3,27022.795591,50.0,0.0,4
68,1,1,0,3,27022.795591,50.0,0.0,4
68,1,1,0,3,27022.795591,50.0,0.0,4
40,2,2,0,1,29184.619238,4520.0,0.0,4
40,2,2,0,1,30265.531062,4520.0,0.0,4
40,2,2,0,1,27022.795591,4520.0,0.0,4
40,2,2,0,1,24860.971944,4520.0,0.0,4
40,2,2,0,1,31346.442886,4520.0,0.0,4
75,1,2,2,3,31346.442886,512040.0,0.0,4
75,1,2,2,3,31346.442886,512350.0,0.0,4
75,1,2,2,3,32427.354709,513230.0,0.0,4
75,1,2,2,3,32427.354709,512040.0,0.0,4
75,1,2,2,3,32427.354709,512040.0,0.0,4
67,2,1,0,1,86472.945892,235490.0,0.0,4
67,2,1,0,1,87553.857715,239140.0,0.0,4
67,2,1,0,1,87553.857715,233960.0,0.0,4
67,2,1,0,1,87553.857715,235330.0,0.0,4
67,2,1,0,1,87553.857715,232840.0,0.0,4
37,2,1,2,2,78906.563126,878470.0,0.0,4
37,2,1,2,2,70259.268537,1420410.0,0.0,4
37,2,1,2,2,76744.739479,631800.0,0.0,4
37,2,1,2,2,68097.44489,1030800.0,0.0,4
37,2,1,2,2,75663.827655,356800.0,0.0,4
28,4,1,1,1,136194.88978,282150.0,0.0,4
28,4,1,1,1,136194.88978,282750.0,0.0,4
28,4,1,1,1,135113.97796,281550.0,0.0,4
28,4,1,1,1,135113.97796,281150.0,0.0,4
28,4,1,1,1,135113.97796,281550.0,0.0,4
46,3,2,0,1,50802.855711,14800.0,0.0,4
46,3,2,0,1,28103.707415,9760.0,0.0,4
46,3,2,0,1,37831.913828,11580.0,0.0,4
46,3,2,0,1,77825.651303,11230.0,0.0,4
46,3,2,0,1,23780.06012,32690.0,0.0,4
56,2,1,2,1,81068.386774,334250.0,0.0,4
56,2,1,2,1,82149.298597,333360.0,0.0,4
56,2,1,2,1,81068.386774,332060.0,0.0,4
56,2,1,2,1,81068.386774,333360.0,0.0,4
56,2,1,2,1,81068.386774,327360.0,0.0,4
69,4,1,1,3,188078.65731,19908000.0,0.0,4
69,4,1,1,3,196725.9519,7279320.0,0.0,4
69,4,1,1,3,211858.71743,5021920.0,0.0,4
69,4,1,1,3,205373.24649,7126510.0,0.0,4
69,4,1,1,3,202130.51102,17613160.0,0.0,4
77,1,2,0,3,75663.827655,486800.0,0.0,4
77,1,2,0,3,75663.827655,793800.0,0.0,4
77,1,2,0,3,75663.827655,558800.0,0.0,4
77,1,2,0,3,75663.827655,596800.0,0.0,4
77,1,2,0,3,75663.827655,537200.0,0.0,4
34,4,2,0,1,42155.561122,-38410.0,0.0,4
34,4,2,0,1,42155.561122,-38410.0,0.0,4
34,4,2,0,1,43236.472946,-38410.0,0.0,4
34,4,2,0,1,42155.561122,-38410.0,0.0,4
34,4,2,0,1,42155.561122,-38410.0,0.0,4
63,4,1,0,1,22039792.084,195159000.0,0.0,4
63,4,1,0,1,20515706.413,206864000.0,0.0,4
63,4,1,0,1,16894651.804,307202000.0,0.0,4
63,4,1,0,1,17748572.144,261848000.0,0.0,4
63,4,1,0,1,21337199.399,263460500.0,0.0,4
76,4,1,0,2,107010.27054,98940.0,0.0,4
76,4,1,0,2,108091.18236,99640.0,0.0,4
76,4,1,0,2,108091.18236,112140.0,0.0,4
76,4,1,0,2,108091.18236,99540.0,0.0,4
76,4,1,0,2,107010.27054,99540.0,0.0,4
72,1,1,1,1,62692.885772,234500.0,0.0,4
72,1,1,1,1,62692.885772,241200.0,0.0,4
72,1,1,1,1,63773.797595,245000.0,0.0,4
72,1,1,1,1,63773.797595,235390.0,0.0,4
72,1,1,1,1,62692.885772,233720.0,0.0,4
78,2,1,0,3,47560.12024,937600.0,0.0,4
78,2,1,0,3,46479.208417,1022600.0,0.0,4
78,2,1,0,3,46479.208417,1039600.0,0.0,4
78,2,1,0,3,47560.12024,995600.0,0.0,4
78,2,1,0,3,46479.208417,910600.0,0.0,4
85,3,2,1,3,48641.032064,162310.0,0.0,4
85,3,2,1,3,70259.268537,153900.0,0.0,4
85,3,2,1,3,27022.795591,165140.0,0.0,4
85,3,2,1,3,64854.709419,147130.0,0.0,4
85,3,2,1,3,70259.268537,113780.0,0.0,4
45,4,1,2,1,252933.36673,920550.0,0.0,4
45,4,1,2,1,252933.36673,932850.0,0.0,4
45,4,1,2,1,252933.36673,866350.0,0.0,4
45,4,1,2,1,252933.36673,833850.0,0.0,4
45,4,1,2,1,252933.36673,817550.0,0.0,4
67,2,1,0,3,126466.68337,1167900.0,0.1037344398340249,4
67,2,1,0,3,114576.65331,1186200.0,0.08571428571428572,4
67,2,1,0,3,118900.3006,1170130.0,0.08943089430894309,4
67,2,1,0,3,116738.47695,1175600.0,0.12096774193548387,4
67,2,1,0,3,124304.85972,1173400.0,0.1414141414141414,4
62,1,1,0,3,1837550.1002,29463500.0,0.9612638779554277,1
62,1,1,0,3,1794313.6273,32923900.0,0.9645265167998608,1
62,1,1,0,3,1902404.8096,28858900.0,0.9593482108216986,1
62,1,1,0,3,1826740.982,33847700.0,0.9688261452925101,1
62,1,1,0,3,2086159.8196,31552000.0,0.9366813259564004,1
39,4,2,0,1,82149.298597,237680.0,0.0,4
39,4,2,0,1,83230.210421,237680.0,0.0,4
39,4,2,0,1,83230.210421,237680.0,0.0,4
39,4,2,0,1,83230.210421,237680.0,0.0,4
39,4,2,0,1,83230.210421,237680.0,0.0,4
66,1,1,0,2,36751.002004,-555500.0,0.0,4
66,1,1,0,2,39993.737475,-178600.0,0.0,4
66,1,1,0,2,60531.062124,-541700.0,0.0,4
66,1,1,0,2,31346.442886,-293900.0,0.0,4
66,1,1,0,2,60531.062124,-210550.0,0.0,4
87,4,1,0,2,44122820.641,616631000.0,0.9983202500713801,1
87,4,1,0,2,48543750.0,771989300.0,0.9857804177002301,1
87,4,1,0,2,46662963.427,664072000.0,0.9994422659447586,1
87,4,1,0,2,46327880.762,629960000.0,0.998139320152352,1
87,4,1,0,2,49343624.749,687688000.0,0.9995865437622594,1
68,4,1,0,3,526404.05812,62062900.0,0.6400414439368398,2
68,4,1,0,3,329678.10621,55007400.0,0.5606391599179252,2
68,4,1,0,3,530943.88778,33448400.0,0.3375632087870005,3
68,4,1,0,3,629090.68136,46473500.0,0.4508254734014126,3
68,4,1,0,3,556669.58918,37966100.0,0.5622950615282956,2
41,4,1,2,1,589096.94389,3496300.0,0.4207221350078493,3
41,4,1,2,1,588016.03206,3636400.0,0.5346534653465347,2
41,4,1,2,1,586935.12024,3629300.0,0.3894811656005686,3
41,4,1,2,1,586935.12024,3980400.0,0.313246162592382,3
41,4,1,2,1,588016.03206,3822400.0,0.341875,3
31,4,1,1,1,124304.85972,624700.0,0.0,4
31,4,1,1,1,124304.85972,635700.0,0.0,4
31,4,1,1,1,124304.85972,633400.0,0.0,4
31,4,1,1,1,124304.85972,623800.0,0.0,4
31,4,1,1,1,124304.85972,632700.0,0.0,4
54,2,1,0,1,90796.593186,235000.0,0.0,4
54,2,1,0,1,89715.681363,253400.0,0.0,4
54,2,1,0,1,90796.593186,242300.0,0.0,4
54,2,1,0,1,90796.593186,257700.0,0.0,4
54,2,1,0,1,90796.593186,269900.0,0.0,4
50,4,1,4,1,118900.3006,216780.0,0.0,4
50,4,1,4,1,118900.3006,207790.0,0.0,4
50,4,1,4,1,118900.3006,206390.0,0.0,4
50,4,1,4,1,118900.3006,228890.0,0.0,4
50,4,1,4,1,118900.3006,231880.0,0.0,4
58,4,1,4,2,4626302.6052,96696000.0,0.7969316686458902,1
58,4,1,4,2,3934519.0381,96638000.0,0.8121977389708741,1
58,4,1,4,2,4053419.3387,97345000.0,0.8013997426482127,1
58,4,1,4,2,3664291.0822,97758000.0,0.80021456857517,1
58,4,1,4,2,3653481.9639,97220000.0,0.8177846474141602,1
74,4,1,0,3,470196.64329,17371000.0,0.9638997470682915,1
74,4,1,0,3,470196.64329,17370000.0,0.9638997470682915,1
74,4,1,0,3,470196.64329,17370000.0,0.9638997470682915,1
74,4,1,0,3,470196.64329,17370000.0,0.9638997470682915,1
74,4,1,0,3,470196.64329,17370000.0,0.9638997470682915,1
56,2,2,0,3,7025.9268537,100.0,0.0,4
56,2,2,0,3,16213.677355,100.0,0.0,4
56,2,2,0,3,14051.853707,100.0,0.0,4
56,2,2,0,3,11890.03006,100.0,0.0,4
56,2,2,0,3,16213.677355,100.0,0.0,4
63,4,1,0,1,630171.59319,4521800.0,0.43288084464555054,3
63,4,1,0,1,629090.68136,4479000.0,0.3993610223642173,3
63,4,1,0,1,629090.68136,4476600.0,0.42242703533026116,3
63,4,1,0,1,629090.68136,4425000.0,0.37437603993344426,3
63,4,1,0,1,630171.59319,4519000.0,0.48633879781420764,3
64,4,1,0,1,100524.7996,1700900.0,0.8861363286659486,1
64,4,1,0,1,101605.71142,1700900.0,0.8861363286659486,1
64,4,1,0,1,101605.71142,1652900.0,0.8861363286659486,1
64,4,1,0,1,100524.7996,1627900.0,0.8861363286659486,1
64,4,1,0,1,100524.7996,1700900.0,0.8861363286659486,1
50,4,1,3,1,103767.53507,309800.0,0.0,4
50,4,1,3,1,103767.53507,279800.0,0.0,4
50,4,1,3,1,103767.53507,284800.0,0.0,4
50,4,1,3,1,102686.62325,300800.0,0.0,4
50,4,1,3,1,102686.62325,276800.0,0.0,4
62,2,2,0,1,20537.324649,9150.0,0.0,4
62,2,2,0,1,21618.236473,9080.0,0.0,4
62,2,2,0,1,20537.324649,9130.0,0.0,4
62,2,2,0,1,20537.324649,9290.0,0.0,4
62,2,2,0,1,20537.324649,9280.0,0.0,4
79,3,1,0,2,5279173.3467,67750900.0,0.6201117318435754,2
79,3,1,0,2,5279173.3467,70086000.0,0.45018450184501846,3
79,3,1,0,2,5268364.2285,53827900.0,0.5529473135106938,2
79,3,1,0,2,5282416.0822,57058500.0,0.46938775510204084,3
79,3,1,0,2,5280254.2585,64825900.0,0.704225352112676,2
21,3,2,0,1,25941.883768,9500.0,0.0,4
21,3,2,0,1,27022.795591,9800.0,0.0,4
21,3,2,0,1,27022.795591,16700.0,0.0,4
21,3,2,0,1,25941.883768,10800.0,0.0,4
21,3,2,0,1,25941.883768,10100.0,0.0,4
61,3,1,0,2,1632176.8537,78227400.0,0.9283166461064731,1
61,3,1,0,2,1102530.0601,77105100.0,0.9280753599112735,1
61,3,1,0,2,2086159.8196,77659200.0,0.9286484483733214,1
61,3,1,0,2,1913213.9279,75412000.0,0.9311274453328418,1
61,3,1,0,2,1372758.016,79872100.0,0.9287976655434877,1
40,4,2,0,1,39993.737475,-105080.0,0.0,4
40,4,2,0,1,43236.472946,-98150.0,0.0,4
40,4,2,0,1,39993.737475,-100750.0,0.0,4
40,4,2,0,1,42155.561122,-104750.0,0.0,4
40,4,2,0,1,39993.737475,-99750.0,0.0,4
52,4,1,4,1,838787.57515,10554300.0,0.9673137920950217,1
52,4,1,4,1,826897.54509,10554300.0,0.9673137920950217,1
52,4,1,4,1,826897.54509,10526300.0,0.9673137920950217,1
52,4,1,4,1,847434.86974,10563300.0,0.9673137920950217,1
52,4,1,4,1,848515.78156,10596300.0,0.9670962373209185,1
51,3,2,1,1,110253.00601,60950.0,0.0,4
51,3,2,1,1,85392.034068,62150.0,0.0,4
51,3,2,1,1,131871.24248,61950.0,0.0,4
51,3,2,1,1,84311.122244,61150.0,0.0,4
51,3,2,1,1,74582.915832,60350.0,0.0,4
52,2,1,0,1,59450.150301,28100.0,0.0,4
52,2,1,0,1,59450.150301,29100.0,0.0,4
52,2,1,0,1,59450.150301,29100.0,0.0,4
52,2,1,0,1,59450.150301,29100.0,0.0,4
52,2,1,0,1,59450.150301,28100.0,0.0,4
74,1,2,0,3,14051.853707,220000.0,0.0,4
74,1,2,0,3,17294.589178,116120.0,0.0,4
74,1,2,0,3,17294.589178,96550.0,0.0,4
74,1,2,0,3,14051.853707,29060.0,0.0,4
74,1,2,0,3,15132.765531,54200.0,0.0,4
27,2,2,0,1,28103.707415,-13200.0,0.0,4
27,2,2,0,1,29184.619238,-13200.0,0.0,4
27,2,2,0,1,27022.795591,-13200.0,0.0,4
27,2,2,0,1,27022.795591,-13200.0,0.0,4
27,2,2,0,1,28103.707415,-13200.0,0.0,4
69,4,2,0,1,47560.12024,152800.0,0.0,4
69,4,2,0,1,47560.12024,151800.0,0.0,4
69,4,2,0,1,47560.12024,152800.0,0.0,4
69,4,2,0,1,47560.12024,152800.0,0.0,4
69,4,2,0,1,47560.12024,152800.0,0.0,4
43,3,2,0,1,118900.3006,64000.0,0.0,4
43,3,2,0,1,118900.3006,64000.0,0.0,4
43,3,2,0,1,118900.3006,64000.0,0.0,4
43,3,2,0,1,118900.3006,64000.0,0.0,4
43,3,2,0,1,118900.3006,63000.0,0.0,4
73,4,1,0,3,113495.74148,1240010.0,0.0,4
73,4,1,0,3,109172.09419,1175770.0,0.0,4
73,4,1,0,3,127547.59519,848990.0,0.0,4
73,4,1,0,3,116738.47695,855600.0,0.0,4
73,4,1,0,3,114576.65331,1013300.0,0.0,4
91,2,2,0,3,10809.118236,204100.0,0.0,4
91,2,2,0,3,11890.03006,307200.0,0.0,4
91,2,2,0,3,8971.5681363,192500.0,0.0,4
91,2,2,0,3,16213.677355,182200.0,0.0,4
91,2,2,0,3,18375.501002,149360.0,0.0,4
42,1,1,1,1,30265.531062,-34980.0,0.0,4
42,1,1,1,1,32427.354709,-33360.0,0.0,4
42,1,1,1,1,30265.531062,-36490.0,0.0,4
42,1,1,1,1,30265.531062,-39635.0,0.0,4
42,1,1,1,1,31346.442886,-38690.0,0.0,4
31,2,1,1,1,67016.533066,3700.0,0.0,4
31,2,1,1,1,67016.533066,3700.0,0.0,4
31,2,1,1,1,67016.533066,3700.0,0.0,4
31,2,1,1,1,67016.533066,3700.0,0.0,4
31,2,1,1,1,67016.533066,3700.0,0.0,4
21,2,2,0,4,14051.853707,90.0,0.0,4
21,2,2,0,4,25941.883768,90.0,0.0,4
21,2,2,0,4,20537.324649,90.0,0.0,4
21,2,2,0,4,14051.853707,90.0,0.0,4
21,2,2,0,4,61611.973948,90.0,0.0,4
62,4,1,2,2,4291219.9399,153485270.0,0.6194709700912557,2
62,4,1,2,2,4280410.8216,153181050.0,0.6192035782801785,2
